,stationID,stationCategory,names,state,city,postalCode,street,position_long,position_lat
1648,2943,CATEGORY_5,Hulb,Baden-Württemberg,Böblingen-Hulb,71032,Dornierstrasse,8.982644,48.679267
1649,2944,CATEGORY_4,Humboldthain,Berlin,Berlin,13357,Wiesenstr.,13.379277,52.544795
1650,2945,CATEGORY_5,Hofgeismar-Hümme,Hessen,Hofgeismar-Hümme,34369,Tiefenweg,9.401965,51.542923
1651,2948,CATEGORY_7,Hundsgrün,Sachsen,Eichigt,08626,Bahnhofstr.,12.211452,50.366256
1652,2949,CATEGORY_5,Hünfeld,Hessen,Hünfeld,36088,Bahnhofstr.,9.762453,50.673271
1653,295,CATEGORY_6,Bad Köstritz,Thüringen,Bad Köstritz,07586,Am Bahnhof,12.028452,50.93159
1654,2950,CATEGORY_6,Hungen,Hessen,Hungen,35410,Raiffeisenstr.,8.89279,50.478055
1655,2951,CATEGORY_6,Huntlosen,Niedersachsen,Großenkneten,26197,Bahnhofstr.,8.26652,52.990817
1656,2953,CATEGORY_3,Husum,Schleswig-Holstein,Husum,25813,Poggenburgstr.,9.05595303,54.4720826
1657,2954,CATEGORY_7,Hüttengrund,Thüringen,Oberland,96515,Mühlenweg,11.197711,50.381153
1658,2955,CATEGORY_6,Huttenheim,Baden-Württemberg,Philippsburg,76661,Bahnhofstr.,8.472636,49.197162
1659,2957,CATEGORY_6,Siegen-Geisweid,Nordrhein-Westfalen,Siegen,57078,Bahnstraße,8.014352,50.915581
1660,2958,CATEGORY_7,Hüttingen,Rheinland-Pfalz,Hüttingen,54636,Hauptstraße,6.585008,49.967418
1661,296,CATEGORY_3,Bad Kreuznach,Rheinland-Pfalz,Bad Kreuznach,55543,Europaplatz,7.866435,49.842399
1662,2960,CATEGORY_7,Ibach,Baden-Württemberg,Oppenau,77728,Moosstraße,8.162739,48.455116
1663,2961,CATEGORY_4,Ibbenbüren,Nordrhein-Westfalen,Ibbenbüren,49477,Wilhelmstr.,7.721486,52.276867
1664,2962,CATEGORY_6,Ichenhausen,Bayern,Ichenhausen,89335,Am Bahnhof,10.302138,48.370187
1665,2963,CATEGORY_6,Icking,Bayern,Icking,82057,Bahnhofsplatz,11.436647,47.953249
1666,2964,CATEGORY_4,Idar-Oberstein,Rheinland-Pfalz,Idar-Oberstein,55743,Bahnhofstr.,7.32123,49.699368
1667,2965,CATEGORY_5,Idstein (Taunus),Hessen,Idstein,65510,Am Bahnhof,8.257264,50.21599
1668,2966,CATEGORY_6,Igel,Rheinland-Pfalz,Igel,54298,Bahnhofstr.,6.550679,49.70737
1669,2967,CATEGORY_6,Igensdorf,Bayern,Igensdorf,91338,Bayreuther Str.,11.23453,49.620122
1670,2968,CATEGORY_6,Igersheim,Baden-Württemberg,Igersheim,97999,Bahnhofstraße,,
1671,2969,CATEGORY_6,Ihringen,Baden-Württemberg,Ihringen,79241,Bahnhofstr.,7.648777,48.04041
1672,297,CATEGORY_4,Bad Krozingen,Baden-Württemberg,Bad Krozingen,79189,Bahnhofstr.,7.697632,47.919721
1673,2970,CATEGORY_6,Fuldatal-Ihringshausen,Hessen,Fuldatal-Ihringshausen,34233,Zechenweg,9.52607,51.348591
1674,2971,CATEGORY_6,Ilberstedt,Sachsen-Anhalt,Ilberstedt,06408,Am Bahnhof,11.6473746,51.8065583
1675,2972,CATEGORY_5,Illertissen,Bayern,Illertissen,89257,Bahnhofstr.,10.099942,48.222828
1676,2973,CATEGORY_6,Illesheim,Bayern,Illesheim,91471,Bahnhofstr.,10.382648,49.479731
1677,2974,CATEGORY_6,Illingen (Saar),Saarland,Illingen (Saar),66557,Eisenbahnstr.,7.048966,49.376422
1678,2975,CATEGORY_5,Illingen (Württ),Baden-Württemberg,Illingen ,75428,Luigstr.,8.921162,48.956588
1679,2976,CATEGORY_6,Ilmenau,Thüringen,Ilmenau,98693,Am Bahndamm,10.923086,50.684481
1680,2978,CATEGORY_6,Ilmenau-Pörlitzer Höhe,Thüringen,Ilmenau,98693,Ziolkowskistraße,10.9228912,50.6946941
1681,2979,CATEGORY_6,Ilmenau-Roda,Thüringen,Ilmenau,98693,Am Kupferberg,10.889111,50.697228
1682,298,CATEGORY_4,Bad Langensalza,Thüringen,Bad Langensalza,99947,Bahnhofstr.,10.640671,51.101701
1683,2980,CATEGORY_6,Ilsenburg,Sachsen-Anhalt,Ilsenburg,38871,Bahnhofstr.,10.683103,51.869004
1684,2981,CATEGORY_6,Immelborn,Thüringen,Immelborn,36456,Am Bahnhof,10.280478,50.7932712
1685,2982,CATEGORY_4,Immendingen,Baden-Württemberg,Immendingen,78194,Bahnhofplatz,8.729536,47.936007
1686,2983,CATEGORY_5,Immenhausen (Hess),Hessen,Immenhausen,34376,Am Bahnhof,9.464397,51.426902
1687,2984,CATEGORY_6,Immenreuth,Bayern,Immenreuth,95505,Bahnhofstr.,11.86966,49.911344
1688,2985,CATEGORY_6,Immensen-Arpke,Niedersachsen,Lehrte,31275,Immenser Straße,10.084479,52.391356
1689,2986,CATEGORY_4,Immenstadt,Bayern,Immenstadt,87509,Bahnhofstr.,10.213999,47.559203
1690,2987,CATEGORY_6,Imsweiler,Rheinland-Pfalz,Imsweiler,67808,Alsenzstr.,7.807976,49.597656
1691,2988,CATEGORY_6,Indersdorf,Bayern,Indersdorf,85229,Bahnhofsplatz,11.378446,48.352391
1692,2991,CATEGORY_7,Ingelbach,Rheinland-Pfalz,Ingelbach,57612,Kölner Str.,7.726214,50.688903
1693,2992,CATEGORY_4,Ingelheim,Rheinland-Pfalz,Ingelheim,55218,Bahnhofstr.,8.053716,49.976277
1694,2993,CATEGORY_2,Ingolstadt Hbf,Bayern,Ingolstadt,85051,Bahnhofstr.,11.437337,48.744541
1695,2994,CATEGORY_3,Ingolstadt Nord,Bayern,Ingolstadt,85049,Am Nordbahnhof,11.4322495,48.7736902
1696,2996,CATEGORY_7,Aukrug,Schleswig-Holstein,Aukrug,24613,Bahnhofstraße,9.78581,54.082398
1697,2997,CATEGORY_6,Inningen,Bayern,Augsburg,86199,Benedikbeurer Str.,10.868876,48.311336
1698,2998,CATEGORY_4,Innsbrucker Platz,Berlin,Berlin,10827,Innsbrucker Platz,13.342197,52.478084
1699,2999,CATEGORY_6,Insheim,Rheinland-Pfalz,Insheim,76865,Bahnhofstr.,8.15213442,49.1571657
1700,3,CATEGORY_5,Aachen West,Nordrhein-Westfalen,Aachen,52072,Republikplatz,6.070715,50.78036
1701,30,CATEGORY_6,Ahrensfelde Nord,Brandenburg,Ahrensfelde ,16356,Bahnstraße 34 d,13.581985,52.590685
1702,3001,CATEGORY_6,Iphofen,Bayern,Iphofen,97346,Am Bahnhof,10.2551472,49.6967974
1703,3002,CATEGORY_6,Ipsheim,Bayern,Ipsheim,91472,Am Bahnhof,10.485764,49.5255
1704,3003,CATEGORY_7,Irfersgrün,Sachsen,Lengenfeld,08485,Bahnhofstr.,12.409602,50.608547
1705,3004,CATEGORY_6,Irrenlohe,Bayern,Schwandorf,92421,Irrlaching,12.101376,49.362776
1706,3005,CATEGORY_6,Iserbrook,Hamburg,Hamburg,22589,Hasenhöhe,9.814049,53.576606
1707,3006,CATEGORY_6,Iserlohn,Nordrhein-Westfalen,Iserlohn,58644,Bahnhofsplatz,7.691608,51.373294
1708,3008,CATEGORY_6,Iserlohnerheide,Nordrhein-Westfalen,Iserlohn,58640,Leckingser Straße,7.69221,51.399861
1709,3009,CATEGORY_6,Isernhagen,Niedersachsen,Isernhagen,30916,Bahnhofstr.,9.803842,52.486091
1710,301,CATEGORY_5,Bad Lausick,Sachsen,Bad Lausick,04651,Bahnhofstr.,12.648695,51.143803
1711,3010,CATEGORY_4,Ismaning,Bayern,Ismaning,85737,Bahnhofstr.,11.679489,48.226012
1712,3012,CATEGORY_6,Isselhorst-Avenwedde,Nordrhein-Westfalen,Gütersloh,33335,Isselhorsterstr.,8.438524,51.939976
1713,3013,CATEGORY_6,Istein,Baden-Württemberg,Efringen-Kirchen,79588,Am Kehrenweg,7.542943,47.660889
1714,3014,CATEGORY_7,Ittling,Bayern,Straubing-Ittling,94315,Ittinger Hauptstr.,12.637998,48.884909
1715,3015,CATEGORY_6,Ittlingen,Baden-Württemberg,Ittlingen,74930,Bahnhofstraße,8.93458,49.187119
1716,3016,CATEGORY_3,Itzehoe,Schleswig-Holstein,Itzehoe,25524,Bahnhofstr.,9.510287,53.923873
1717,3018,CATEGORY_6,Bad Münstereifel-Iversheim,Nordrhein-Westfalen,Bad Münstereifel,53902,Eschweiler Weg,6.769162,50.583034
1718,3020,CATEGORY_6,Jacobsdorf (Mark),Brandenburg,Jacobsdorf (Mark),15236,Bahnhofstr.,14.355037,52.332626
1719,3022,CATEGORY_5,Filderstadt,Baden-Württemberg,Filderstadt,70794,Filderbahnstrasse,9.217709,48.676493
1720,3024,CATEGORY_6,Jägersfreude,Saarland,Saarbrücken,66125,Zechenweg,7.00497,49.265758
1721,3026,CATEGORY_6,Jagstzell,Baden-Württemberg,Jagstzell,73489,Crailsheimer Str.,10.098819,49.031239
1722,303,CATEGORY_7,Bad Liebenwerda,Brandenburg,Bad Liebenwerda,04924,Ladestraße,13.40293,51.518401
1723,3030,CATEGORY_6,Steinhagen (Westf) Bielefelder Straße,Nordrhein-Westfalen,Steinhagen,33803,Bielefelder Str.,8.436453,52.011416
1724,3032,CATEGORY_4,Jannowitzbrücke,Berlin,Berlin,10179,Brückenstraße/Alexanderstraße,13.419347,52.51427
1725,3033,CATEGORY_6,Jänschwalde,Brandenburg,Jänschwalde,03197,Chausseestr.,14.500761,51.866273
1726,3034,CATEGORY_6,Jänschwalde Ost,Brandenburg,Jänschwalde,03197,Bahnhofstr.,14.541248,51.877817
1727,3036,CATEGORY_7,Jarrenwisch,Schleswig-Holstein,Oesterwurth/OTJarrenwisch,25764,Jarrenwisch,8.962896,54.212081
1728,3037,CATEGORY_6,Jasnitz,Mecklenburg-Vorpommern,Picher,19230,Bahnhofstr.,11.374058,53.386389
1729,3038,CATEGORY_6,Jatznick,Mecklenburg-Vorpommern,Jatznick,17309,Am Bahnhof,13.937671,53.603062
1730,3039,CATEGORY_6,Jävenitz,Sachsen-Anhalt,Jävenitz,39638,Bahnhofstr.,11.493067,52.519664
1731,304,CATEGORY_6,Bad Liebenzell,Baden-Württemberg,Bad Liebenzell,75378,Bahnhofstr.,8.734039,48.772578
1732,3040,CATEGORY_6,Jeber-Bergfrieden,Sachsen-Anhalt,Jeber-Bergfrieden,06862,Am Bahnhof,12.349699,51.984637
1733,3041,CATEGORY_6,Jeeser,Mecklenburg-Vorpommern,Kirchdorf,18519,Am Bahnhof,13.258802,54.164548
1734,3043,CATEGORY_3,Jena Paradies,Thüringen,Jena,07745,Knebelstraße,11.587461,50.924856
1735,3044,CATEGORY_6,Jena Saalbf,Thüringen,Jena,07743,Spitzweidenweg,11.593783,50.93692
1736,3045,CATEGORY_3,Jena West,Thüringen,Jena,07745,Westbahnhofstr.,11.577848,50.923286
1737,3046,CATEGORY_6,Jena-Zwätzen,Thüringen,Jena,07743,Am Bahnhof,11.620875,50.955487
1738,3049,CATEGORY_6,Jesewitz (b Leipzig),Sachsen,Jesewitz,04838,Bahnhofstr.,12.5453782,51.4198809
1739,305,CATEGORY_6,Bad Mergentheim,Baden-Württemberg,Bad Mergentheim,97980,Bahnhofsplatz,,
1740,3050,CATEGORY_6,Jessen (Elster),Sachsen-Anhalt,Jessen ,06917,Bahnhofstr.,12.954722,51.792787
1741,3051,CATEGORY_6,Jeßnitz (Anh),Sachsen-Anhalt,Jeßnitz ,06800,Bahnhofstr.,12.277353,51.682552
1742,3052,CATEGORY_6,Jettenbach,Bayern,Jettenbach,84555,Bahnhofstraße,,
1743,3053,CATEGORY_6,Jettingen,Bayern,Jettingen,89343,Bahnhofstr.,10.445473,48.399126
1744,3054,CATEGORY_7,Jever,Niedersachsen,Jever,26441,Anton-Günter-Str.,7.89298,53.568715
1745,3055,CATEGORY_6,Joachimsthal,Brandenburg,Joachimsthal,16247,Bahnhofstr.,13.749473,52.98038
1746,3056,CATEGORY_6,Jocketa,Sachsen,Pöhl,08543,Friedensstr.,12.170103,50.555297
1747,3057,CATEGORY_6,Jockgrim,Rheinland-Pfalz,Jockgrim,76751,Am Bahnhof,8.272272,49.092289
1748,3059,CATEGORY_6,Johanngeorgenstadt,Sachsen,Johanngeorgenstadt,08349,Pachthausstraße,,
1749,306,CATEGORY_5,Bad Münder (Deister),Niedersachsen,Bad Münder am Deister,31848,Am Deisterbahnhof,9.468062,52.178192
1750,3062,CATEGORY_5,Jossa,Hessen,Sinntal - Jossa,36391,Am Bahnhof,9.604178,50.232506
1751,3063,CATEGORY_6,Jößnitz,Sachsen,Plauen,08547,Plaunsche Str.,12.139827,50.537618
1752,3064,CATEGORY_6,Jübek,Schleswig-Holstein,Jübek,24855,Bahnhofstraße,9.405438,54.558782
1753,3065,CATEGORY_6,Jüchen,Nordrhein-Westfalen,Jüchen,41363,Silostraße,6.500923,51.097113
1754,3066,CATEGORY_5,Rodgau-Jügesheim,Hessen,Rodgau,63110,Eisenbahnstr.,8.878957,50.025984
1755,3067,CATEGORY_4,Jungfernheide,Berlin,Berlin,10589,Max-Dohrn-Str.,13.299437,52.530276
1756,3068,CATEGORY_4,Jungfernstieg,Hamburg,Hamburg,20095,Jungfernstieg,9.993883,53.552194
1757,3069,CATEGORY_5,Jünkerath,Rheinland-Pfalz,Jünkerath,54584,Bahnhofstraße,6.580939,50.344769
1758,307,CATEGORY_4,Bad Münster am Stein,Rheinland-Pfalz,Bad Münster am Stein,55583,Berliner Str.,7.846989,49.813426
1759,3071,CATEGORY_4,Jüterbog,Brandenburg,Jüterbog,14913,Am Bahnhof,13.054353,51.997509
1760,3072,CATEGORY_7,Altes Lager,Brandenburg,Niedergörsdorf,14913,Bahnhofstr.,12.989048,52.017356
1761,3076,CATEGORY_7,Kablow,Brandenburg,Königs Wusterhausen,15712,Bahnhofstr.,13.721351,52.300067
1762,3078,CATEGORY_4,Kahl (Main),Bayern,Kahl (Main),63796,Bahnhofstraße,9.005468,50.07687
1763,308,CATEGORY_6,Bad Münstereifel,Nordrhein-Westfalen,Bad Münstereifel,53902,Kölner Str.,6.764369,50.558914
1764,3080,CATEGORY_5,Kahla (Thür),Thüringen,Kahla (Thür),07768,Bahnhofstr.,11.589104,50.808926
1765,3081,CATEGORY_6,Hesseneck-Kailbach,Hessen,Oberzent,64760,Am Bahndamm,9.077482,49.539338
1766,3082,CATEGORY_2,Kaiserslautern Hbf,Rheinland-Pfalz,Kaiserslautern,67655,Bahnhofstr.,7.768716,49.436137
1767,3083,CATEGORY_7,Kaiserslautern Pfaffwerk,Rheinland-Pfalz,Kaiserslautern Pfaffwerk,67655,Königstr.,7.751248,49.434714
1768,3084,CATEGORY_6,Kaiserslautern West,Rheinland-Pfalz,Kaiserslautern,67659,Lauterstraße,7.749812,49.447535
1769,3086,CATEGORY_6,Kalchreuth,Bayern,Kalchreuth,90562,Bahnhofstr.,11.139993,49.558442
1770,3087,CATEGORY_5,Kaldenkirchen,Nordrhein-Westfalen,Nettetal,41334,Bahnhofstr.,6.203225,51.327184
1771,3088,CATEGORY_5,Kall,Nordrhein-Westfalen,Kall,53925,Bahnhofstr.,6.557283,50.538493
1772,3089,CATEGORY_4,Hürth-Kalscheuren,Nordrhein-Westfalen,Hürth-Kalscheuren,50354,Rodenkirchener Str.,6.910223,50.875671
1773,3093,CATEGORY_5,Langenhagen - Kaltenweide,Niedersachsen,Langenhagen,30855,Kaltenweider Platz,9.736342,52.480085
1774,3094,CATEGORY_6,Kalthof (Kr Iserlohn),Nordrhein-Westfalen,Iserlohn,58640,Werkstraße,7.672364,51.425059
1775,3095,CATEGORY_4,Kamen,Nordrhein-Westfalen,Kamen,59174,Am Bahnhof,7.661,51.585224
1776,3096,CATEGORY_5,Kamen-Methler,Nordrhein-Westfalen,Kamen-Methler,59174,Robert-Koch-Str.,7.613056,51.567379
1777,3097,CATEGORY_6,Kamenz (Sachs),Sachsen,Kamenz,01917,Robert-Koch-Platz,14.092192,51.273781
1778,3098,CATEGORY_6,Kämmereiforst,Sachsen,Zschepplin,04838,Bahnhofstr.,12.5411886,51.4761543
1779,3099,CATEGORY_6,Kamp-Bornhofen,Rheinland-Pfalz,Kamp-Bornhofen,56341,Bahnhofstr.,7.618251,50.227988
1780,31,CATEGORY_6,Ahrweiler,Rheinland-Pfalz,Bad Neuenahr-Ahrweiler,53474,Bahnhofstr.,7.107071,50.546544
1781,310,CATEGORY_4,Bad Nauheim,Hessen,Bad Nauheim,61231,Bahnhofsallee,8.749334,50.367904
1782,3100,CATEGORY_5,Kandel,Rheinland-Pfalz,Kandel,76870,Georg-Todt-Str.,8.198025,49.07914
1783,3101,CATEGORY_6,Kanzem,Rheinland-Pfalz,Kanzem,54441,Weinstr.,6.573666,49.669359
1784,3102,CATEGORY_6,Kapellen-Wevelinghoven,Nordrhein-Westfalen,Grevenbroich,41516,Josef-Thiemen-Str.,6.621061,51.129795
1785,3105,CATEGORY_6,Karlsdorf,Baden-Württemberg,Karlsdorf-Neuthard,76689,Bahnhofstr.,8.547872,49.144484
1786,3107,CATEGORY_1,Karlsruhe Hbf,Baden-Württemberg,Karlsruhe,76137,Bahnhofplatz,8.402181,48.993515
1787,3108,CATEGORY_6,Karlsruhe West,Baden-Württemberg,Karlsruhe,76185,Hardeckstr.,8.362951,49.002159
1788,3109,CATEGORY_3,Karlsruhe-Durlach,Baden-Württemberg,Karlsruhe,76227,Hauptbahnstr.,8.462822,49.002328
1789,311,CATEGORY_5,Bad Nenndorf,Niedersachsen,Bad Nenndorf,31542,Bahnhofstr.,9.378603,52.343735
1790,3110,CATEGORY_5,Karlsruhe-Hagsfeld,Baden-Württemberg,Karlsruhe - Hagsfeld,76139,Karlsruher Str.,8.453645,49.025938
1791,3111,CATEGORY_6,Karlsruhe-Knielingen,Baden-Württemberg,Karlsruhe,76187,Pfalzbahnstr.,8.341171,49.026695
1792,3112,CATEGORY_5,Karlsruhe-Mühlburg,Baden-Württemberg,Karlsruhe - Mühlburg,76189,Am Mühlburger Bahnhof,8.351126,49.014557
1793,3113,CATEGORY_6,Leipzig Karlsruher Straße,Sachsen,Leipzig,04209,Breisgaustraße,12.2792709,51.3172359
1794,3114,CATEGORY_4,Karlstadt (Main),Bayern,Karlstadt (Main),97753,Bahnhofplatz,9.768148,49.962899
1795,3116,CATEGORY_6,Karpfham,Bayern,Rotthalmünster,94094,Karpfham Bahnhof,,
1796,3117,CATEGORY_7,Karsdorf,Sachsen-Anhalt,Karsdorf,06638,Bahnhofstraße,11.655766,51.280688
1797,3118,CATEGORY_6,Karstädt,Brandenburg,Karstädt,19357,Bahnhofstr.,11.738618,53.160684
1798,3119,CATEGORY_5,Karthaus,Rheinland-Pfalz,Konz,54329,Am Bahnhof Karthaus,6.596854,49.71034
1799,312,CATEGORY_5,Bad Neuenahr,Rheinland-Pfalz,Bad Neuenahr,53474,Hauptstr.,7.144304,50.547765
1800,3124,CATEGORY_2,Kassel Hbf,Hessen,Kassel,34117,Rainer-Dierichs-Platz,9.489501,51.31826
1801,3125,CATEGORY_5,Kassel-Harleshausen,Hessen,Kassel,34117,Wolfhager Str.,9.45225,51.332178
1802,3126,CATEGORY_6,Kassel-Oberzwehren,Hessen,Kassel,34177,Altenbaunaer Straße,9.454028,51.276348
1803,3127,CATEGORY_2,Kassel-Wilhelmshöhe,Hessen,Kassel,34131,Willy-Brandt-Platz,9.44711566,51.3125585
1804,3128,CATEGORY_6,Kastl (Oberbay),Bayern,Kastl,84556,Bahnhofstraße,,
1805,313,CATEGORY_5,Bad Neustadt (Saale),Bayern,Bad Neustadt (Saale),97616,Siemensstr.,10.226134,50.328127
1806,3130,CATEGORY_7,Katharinenheerd,Schleswig-Holstein,Katharinenheerd,25836,Bahnhofstr.,8.830489,54.334163
1807,3131,CATEGORY_7,Kating,Schleswig-Holstein,Tönning/ OT Kating,25832,Hochbohmer Chaussee,8.872281,54.32603
1808,3132,CATEGORY_6,Katlenburg,Niedersachsen,Katlenburg-Lindau,37191,Bahnhofsdamm,10.09974,51.686158
1809,3134,CATEGORY_6,Kattenes,Rheinland-Pfalz,Löf,56332,Am Bahnhof,7.43921936,50.2545489
1810,3135,CATEGORY_6,Kattenvenne,Nordrhein-Westfalen,Lienen-Kattenvenne,49536,Bahnhofstr.,7.860281,52.113273
1811,3136,CATEGORY_6,Katzenfurt,Hessen,Ehringshausen,35630,Brückenstr.,8.343189,50.615947
1812,3137,CATEGORY_6,Katzhütte,Thüringen,Katzhütte,98746,Bahnhofstraße,,
1813,3138,CATEGORY_6,Katzwang,Bayern,Nürnberg,90455,Wolkersdorfer Str.,11.0427242,49.3552582
1814,3139,CATEGORY_7,Katzweiler,Rheinland-Pfalz,Katzweiler,67734,Eisenbahnstr.,7.700935,49.500082
1815,314,CATEGORY_6,Bad Niedernau,Baden-Württemberg,Rottenburg ,72108,Bronnbachstr.,8.896533,48.460766
1816,3140,CATEGORY_5,Kaub,Rheinland-Pfalz,Kaub,56349,Bahnstraße,7.76875019,50.0831965
1817,3141,CATEGORY_4,Kaufbeuren,Bayern,Kaufbeuren,87600,Bahnhofsstraße,10.629496,47.875432
1818,3142,CATEGORY_4,Kaufering,Bayern,Kaufering,86916,Bahnhofstr.,10.854595,48.080835
1819,3144,CATEGORY_6,Kaulsdorf (Saale),Thüringen,Kaulsdorf (Saale),07338,Str. des Aufbaus,11.4333612,50.6116968
1820,3146,CATEGORY_7,Kavelstorf,Mecklenburg-Vorpommern,Kavelstorf,18196,Bahnhofstr.,12.197821,54.007081
1821,3148,CATEGORY_5,Kehl,Baden-Württemberg,Kehl,77694,Bahnhofsplatz,7.806556,48.576658
1822,3149,CATEGORY_6,Kehlen,Baden-Württemberg,Meckenbeuren,88074,Pestalozzistraße,9.548184,47.683031
1823,315,CATEGORY_3,Bad Oeynhausen,Nordrhein-Westfalen,Bad Oeynhausen,32545,Herforder Str.,8.796523,52.205398
1824,3150,CATEGORY_4,Keitum,Schleswig-Holstein,Sylt/ OT Keitum,25980,Bahnhofstr.,8.368969,54.888814
1825,3151,CATEGORY_5,Kellmünz,Bayern,Kellmünz,89293,Bahnhofstr.,10.124616,48.120286
1826,3152,CATEGORY_5,Kelsterbach,Hessen,Kelsterbach,65451,Rüsselheimerstr.,8.529479,50.06249
1827,3153,CATEGORY_6,Kemnath-Neustadt,Bayern,Kemnath,95478,Reisach,11.862262,49.843906
1828,3154,CATEGORY_6,Kempen (Niederrhein),Nordrhein-Westfalen,Kempen,47906,Am Bahnhof,6.425549,51.367564
1829,3155,CATEGORY_3,Kempten (Allgäu) Hbf,Bayern,Kempten ,87435,Bahnhofplatz,10.31761,47.711745
1830,3156,CATEGORY_6,Kempten (Allgäu) Ost,Bayern,Kempten ,87437,Ulmer Str.,10.33205,47.731293
1831,3157,CATEGORY_6,Kemtau,Sachsen,Burkhardtsdorf,09235,Mühlenweg,,
1832,3158,CATEGORY_6,Kennelgarten,Rheinland-Pfalz,Kaiserslautern,67663,Bahnheim,7.733013,49.440998
1833,316,CATEGORY_6,Bad Oeynhausen Süd,Nordrhein-Westfalen,Bad Oeynhausen,32545,Weserstr.,8.801723,52.197127
1834,3160,CATEGORY_5,Kenzingen,Baden-Württemberg,Kenzingen,79341,Eisenbahnstr.,7.764094,48.194451
1835,3161,CATEGORY_6,Kerkerbach,Hessen,Runkel,65594,Industriegebiet,8.135882,50.401962
1836,3162,CATEGORY_6,Kerkwitz,Brandenburg,Schenkendöbern,03172,An der Bahn,14.627567,51.909578
1837,3163,CATEGORY_6,Kersbach,Bayern,Forchheim/ Kersbach,91301,Bahnhofstr.,11.0608292,49.686706
1838,3165,CATEGORY_6,Kestert,Rheinland-Pfalz,Kestert,56348,Bahnhofstr.,7.648978,50.187065
1839,3166,CATEGORY_4,Kettwig,Nordrhein-Westfalen,Essen,45219,Ruhrtalstr.,6.953747,51.363375
1840,3167,CATEGORY_6,Kettwig Stausee,Nordrhein-Westfalen,Essen-Kettwig,45219,Werdener Str.,6.939145,51.356608
1841,3169,CATEGORY_5,Kevelaer,Nordrhein-Westfalen,Kevelaer,47623,Am Bahnhof,6.252227,51.581008
1842,317,CATEGORY_2,Bad Oldesloe,Schleswig-Holstein,Bad Oldesloe,23843,Käthe-Kollwitz-Str.,10.3825414,53.8053902
1843,3170,CATEGORY_6,Kiebingen,Baden-Württemberg,Rottenburg ,72108,Arthur-Junghans-Straße,8.973745,48.479369
1844,3171,CATEGORY_7,Kiebitzhöhe,Thüringen,Kölleda,99625,Eugen-Richter-Str.,11.2035602,51.1810378
1845,3172,CATEGORY_4,Kiefersfelden,Bayern,Kiefersfelden,83088,Bahnhofstr.,12.190473,47.609907
1846,3174,CATEGORY_2,Kiel Hbf,Schleswig-Holstein,Kiel,24114,Sophienblatt,10.131976,54.314985
1847,3175,CATEGORY_5,Kierberg,Nordrhein-Westfalen,Brühl,50321,Kierbergerstr.,6.888375,50.838197
1848,3176,CATEGORY_6,Bonn Helmholtzstraße,Nordrhein-Westfalen,Bonn,53123,Helmholtzstraße,7.052615,50.721844
1849,3178,CATEGORY_6,Schöneck-Kilianstädten,Hessen,Schöneck,61137,Am Bahnhof,8.84042,50.201787
1850,3179,CATEGORY_6,Kindsbach,Rheinland-Pfalz,Kindsbach,66862,Eisenbahnstraße,7.612836,49.419371
1851,318,CATEGORY_6,Bad Peterstal,Baden-Württemberg,Bad Peterstal,77740,Bahnhofstr.,8.201948,48.428895
1852,3180,CATEGORY_5,Kirch Göns,Hessen,Butzbach,35510,Bahnhofstr.,8.666869,50.473373
1853,3181,CATEGORY_7,Kirch Jesar,Mecklenburg-Vorpommern,Kirch Jesar,19230,Bahnhofstraße,11.263321,53.448596
1854,3182,CATEGORY_6,Kirchanschöring,Bayern,Kirchanschöring,83417,Am Bahnweiher,,
1855,3183,CATEGORY_6,Kirchberg (Murr),Baden-Württemberg,Kirchberg an der Murr,71737,Bahnhofstraße,9.329056,48.939161
1856,3184,CATEGORY_6,Kirchdorf (Deister),Niedersachsen,Barsinghausen,30890,Buchenweg,9.491936,52.289852
1857,3185,CATEGORY_7,Kirchehrenbach,Bayern,Kirchehrenbach,91356,Bahnhofstr.,11.1413974,49.7351453
1858,3186,CATEGORY_5,Kirchen,Rheinland-Pfalz,Kirchen (Sieg),57548,Bahnhofstr.,7.880509,50.806576
1859,3187,CATEGORY_4,Kirchenlaibach,Bayern,Speichersdorf,95469,Bahnhofstr.,11.776325,49.869904
1860,3188,CATEGORY_6,Kirchenlamitz Ost,Bayern,Kirchenlamitz,95158,Bahnhofstr.,11.985965,50.165496
1861,319,CATEGORY_5,Bad Pyrmont,Niedersachsen,Bad Pyrmont,31812,Lügder Str.,9.272719,51.974233
1862,3190,CATEGORY_5,Kirchentellinsfurt,Baden-Württemberg,Kirchentellinsfurt,72138,Bahnhofstr.,9.13948,48.528749
1863,3191,CATEGORY_4,Kirchhain (Bz Kassel),Hessen,Kirchhain,35274,Am Bahnhof,8.921399,50.823779
1864,3192,CATEGORY_6,Kirchhalling,Bayern,Wonneberg,,,,
1865,3193,CATEGORY_5,Kirchheim (Neckar),Baden-Württemberg,Kirchheim am Neckar,74366,Bahnhofstraße,9.150903,49.037646
1866,3194,CATEGORY_4,Kirchheim (Teck),Baden-Württemberg,Kirchheim unter Teck,73230,Eugen-Gerstenmaier-Platz,9.443927,48.644258
1867,3195,CATEGORY_6,Kirchheim (Teck) Süd,Baden-Württemberg,Kirchheim unter Teck,73230,Beim Südbahnhof,9.451788,48.640261
1868,3196,CATEGORY_5,Kirchheim (Teck)-Ötlingen,Baden-Württemberg,Kirchheim unter Teck,73230,Uracher Strasse,9.416291,48.657764
